28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.87251667,-81.62986833
28.872525,-81.629865
28.87253333,-81.62986333
28.87254333,-81.62986167
28.87255333,-81.62985833
28.87256167,-81.62985
28.87257,-81.629845
28.87257833,-81.62984333
28.87258667,-81.62984333
28.872595,-81.62984333
28.87260333,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87260833,-81.62984667
28.87261,-81.62984833
28.87260833,-81.62984667
28.87261,-81.62984833
28.87261,-81.62985167
28.87261,-81.62985333
28.87261167,-81.62985667
28.87261333,-81.62985833
28.872615,-81.62986
28.872615,-81.62986167
28.872615,-81.62986167
28.872615,-81.62986167
28.872615,-81.62986333
28.872615,-81.62986333
28.872615,-81.629865
28.87261667,-81.62986833
28.87261667,-81.62987167
28.87261833,-81.62987167
28.87262333,-81.62987
28.872625,-81.62987167
28.87262333,-81.62987167
28.87262333,-81.62987167
28.872625,-81.62987333
28.872625,-81.62987333
28.872625,-81.62987333
28.872625,-81.62987333
28.872625,-81.62987333
28.87262333,-81.62988
28.87262167,-81.62988833
28.87261833,-81.62989667
28.872615,-81.62990333
28.87261333,-81.62991
28.872615,-81.62991333
28.872615,-81.62991
28.872615,-81.62990667
28.872615,-81.629905
28.872615,-81.62990333
28.872615,-81.62990167
28.872615,-81.62990167
28.872615,-81.62990167
28.872615,-81.62990167
28.872615,-81.6299
28.87261667,-81.6299
28.87261667,-81.6299
28.87261667,-81.6299
28.87261667,-81.6299
28.87261667,-81.62989833
28.87261833,-81.62989667
28.87261833,-81.62989667
28.87261667,-81.62989833
28.87261667,-81.62989833
28.872615,-81.62989833
28.872615,-81.629895
28.87261167,-81.629895
28.87261167,-81.62989167
28.87261167,-81.62989
28.87261,-81.62989
28.87261167,-81.62988833
28.872615,-81.62989167
28.87261333,-81.62989667
28.872615,-81.62989833
28.87261667,-81.62989667
28.87261667,-81.62989833
28.87261667,-81.62989833
28.87261667,-81.62989833
28.87261833,-81.62989833
28.87261833,-81.6299
28.87262,-81.62990167
28.87262,-81.62990167
28.87262,-81.62990167
28.87262,-81.62990167
28.87262,-81.62990333
28.87261833,-81.62990167
28.87261833,-81.6299
28.87261833,-81.6299
28.87261833,-81.62989833
28.87261667,-81.62989833
28.872615,-81.62989667
28.87261333,-81.629895
28.87261167,-81.629895
28.87261167,-81.62989333
28.87261,-81.62989167
28.87261,-81.62989
28.87261,-81.629885
28.87260833,-81.62987833
28.87260833,-81.62987333
28.87261,-81.62987
28.87261,-81.62986667
28.87261167,-81.629865
28.87261333,-81.62986167
28.87261333,-81.62986
28.872615,-81.62985833
28.87261667,-81.62985667
28.87261833,-81.62985833
28.87262167,-81.62986167
28.872625,-81.62986667
28.87262333,-81.62987
28.87262167,-81.62987333
28.87261833,-81.62988
28.872615,-81.62988
28.87261167,-81.62987667
28.87261167,-81.62987833
28.87260833,-81.62987667
28.87260833,-81.62987667
28.87260667,-81.62987667
28.87260667,-81.62987667
28.872605,-81.62987833
28.872605,-81.62987833
28.872605,-81.62988
28.87260333,-81.62988
28.87260333,-81.62988
28.87260333,-81.62988
28.87260333,-81.62988
28.87260333,-81.62988
28.87260333,-81.62988
28.872605,-81.62988
28.872605,-81.62987833
28.872605,-81.62987833
28.87260333,-81.62987833
28.87260333,-81.62987667
28.87260333,-81.62987833
28.87260333,-81.62988
28.872605,-81.62988167
28.87260667,-81.62988333
28.872605,-81.629885
28.87260333,-81.62989333
28.87260333,-81.62989833
28.87260667,-81.62990167
28.87261,-81.629905
28.87261333,-81.62990667
28.872615,-81.62990667
28.872615,-81.629905
28.87261667,-81.629905
28.87261667,-81.629905
28.87261667,-81.629905
28.87261667,-81.629905
28.872615,-81.62990667
28.87261167,-81.62990833
28.87260833,-81.62991
28.87260167,-81.62991
28.8726,-81.62991333
28.8726,-81.629915
28.87260167,-81.62991333
28.87259833,-81.62991667
28.87259833,-81.62992167
28.87259667,-81.62993
28.87258833,-81.62993667
28.872585,-81.62994167
28.87258667,-81.62994333
28.87258667,-81.62994333
28.87259,-81.62994
28.87259667,-81.62993333
28.87259833,-81.62993333
28.8726,-81.62993167
28.8726,-81.62993167
28.8726,-81.62993
28.87260167,-81.62993167
28.87260167,-81.62993167
28.87260167,-81.62993167
28.87260167,-81.62993167
28.87260167,-81.62993
28.87260167,-81.62993
28.87260167,-81.62993167
28.87260167,-81.62993167
28.87260167,-81.62993167
28.87260333,-81.62993333
28.87260333,-81.62993167
28.87260333,-81.62993167
28.87260333,-81.62993333
28.87260167,-81.62993333
28.87260167,-81.62993333
28.87260167,-81.629935
28.87259667,-81.62993833
28.87259167,-81.62994333
28.872585,-81.62994667
28.87257833,-81.62994833
28.87257167,-81.62994833
28.87256333,-81.62995
28.872555,-81.62995167
28.87254833,-81.629955
28.87254667,-81.62996
28.87254333,-81.62996333
28.87254,-81.62996833
28.87253667,-81.62997167
28.87253667,-81.629975
28.872535,-81.629975
28.872535,-81.62997667
28.87253333,-81.62997667
28.87253167,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253167,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62997833
28.87253333,-81.62998
28.87253333,-81.62998167
28.87253333,-81.62998333
28.87253167,-81.62998333
28.87253167,-81.62998333
28.87253167,-81.62998333
28.87253167,-81.62998333
28.87253167,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
28.87253,-81.62998333
